language	translation_id	chapter	mode	dist_interlinear
spa	biblia-del-jubileo	ACT 22	Formal	0.37726682242841686
spa	biblia-del-jubileo	ACT 23	Formal	0.43973074797704564
spa	biblia-del-jubileo	ACT 24	Formal	0.41840136813720796
spa	biblia-del-jubileo	ACT 25	Formal	0.34718474525317894
spa	biblia-del-jubileo	ACT 26	Formal	0.37924197334599985
spa	biblia-del-jubileo	ACT 27	Formal	0.4635684434264004
spa	biblia-del-jubileo	ACT 28	Formal	0.40825696784130033
spa	biblia-del-jubileo	ACT 3	Formal	0.4310352646770859
spa	biblia-del-jubileo	ACT 4	Formal	0.4303769155976663
spa	biblia-del-jubileo	ACT 5	Formal	0.37725050250521375
spa	biblia-del-jubileo	ACT 6	Formal	0.46717626166768605
spa	biblia-del-jubileo	ACT 7	Formal	0.44681590131276316
spa	biblia-del-jubileo	ACT 8	Formal	0.3297242788754007
spa	biblia-del-jubileo	ACT 9	Formal	0.38216005998956565
spa	biblia-del-jubileo	COL 1	Formal	0.5209065285268171
spa	biblia-del-jubileo	COL 2	Formal	0.5298885482423736
spa	biblia-del-jubileo	COL 3	Formal	0.5899195996923019
spa	biblia-del-jubileo	COL 4	Formal	0.40001004569906035
spa	biblia-del-jubileo	EPH 1	Formal	0.5385869361111378
spa	biblia-del-jubileo	EPH 2	Formal	0.5374566039476868
spa	biblia-del-jubileo	EPH 3	Formal	0.614555311720027
spa	biblia-del-jubileo	EPH 4	Formal	0.508448942253564
spa	biblia-del-jubileo	EPH 5	Formal	0.5098234506465095
spa	biblia-del-jubileo	EPH 6	Formal	0.34249456560837277
spa	biblia-del-jubileo	GAL 1	Formal	0.6533977264785387
spa	biblia-del-jubileo	GAL 2	Formal	0.5589982277260134
spa	biblia-del-jubileo	GAL 3	Formal	0.5253716026417526
spa	biblia-del-jubileo	GAL 4	Formal	0.35127309168067095
spa	biblia-del-jubileo	GAL 5	Formal	0.40013678173563194
spa	biblia-del-jubileo	GAL 6	Formal	0.5323381830501862
spa	biblia-del-jubileo	HEB 1	Formal	0.5930962289929366
spa	biblia-del-jubileo	HEB 10	Formal	0.4743614487847144
spa	biblia-del-jubileo	HEB 11	Formal	0.5741070504737832
spa	biblia-del-jubileo	HEB 12	Formal	0.5433048163355536
spa	biblia-del-jubileo	HEB 13	Formal	0.534048037136825
spa	biblia-del-jubileo	HEB 2	Formal	0.64380736010697
spa	biblia-del-jubileo	HEB 3	Formal	0.4751046307465832
spa	biblia-del-jubileo	HEB 4	Formal	0.45261341218807055
spa	biblia-del-jubileo	HEB 5	Formal	0.5147990823395008
spa	biblia-del-jubileo	HEB 6	Formal	0.530882035274475
spa	biblia-del-jubileo	HEB 7	Formal	0.3189432089265173
spa	biblia-del-jubileo	HEB 8	Formal	0.5569313445843775
spa	biblia-del-jubileo	HEB 9	Formal	0.5249642763131249
spa	biblia-del-jubileo	JAS 1	Formal	0.46801591108719215
spa	biblia-del-jubileo	JAS 2	Formal	0.48394277532712393
spa	biblia-del-jubileo	JAS 3	Formal	0.4529541313257661
spa	biblia-del-jubileo	JAS 4	Formal	0.4198780679177263
spa	biblia-del-jubileo	JAS 5	Formal	0.46000472433789347
spa	biblia-del-jubileo	JHN 1	Formal	0.42065710210988605
spa	biblia-del-jubileo	JHN 10	Formal	0.3874449060906481
spa	biblia-del-jubileo	JHN 11	Formal	0.45454169271066014
spa	biblia-del-jubileo	JHN 12	Formal	0.4549281655173302
spa	biblia-del-jubileo	JHN 13	Formal	0.37180240356478955
spa	biblia-del-jubileo	JHN 14	Formal	0.4894992304237458
spa	biblia-del-jubileo	JHN 15	Formal	0.40508738986518644
spa	biblia-del-jubileo	JHN 16	Formal	0.4374725530828014
spa	biblia-del-jubileo	JHN 17	Formal	0.48280027138889675
spa	biblia-del-jubileo	JHN 18	Formal	0.36216932224402903
spa	biblia-del-jubileo	JHN 19	Formal	0.3928499749587582
spa	biblia-del-jubileo	JHN 2	Formal	0.3185265003054307
spa	biblia-del-jubileo	JHN 20	Formal	0.42692895344816884
spa	biblia-del-jubileo	JHN 21	Formal	0.32986834657634634
spa	biblia-del-jubileo	JHN 3	Formal	0.4189284510105664
spa	biblia-del-jubileo	JHN 4	Formal	0.37666482112532856
spa	biblia-del-jubileo	JHN 5	Formal	0.43088588264778993
spa	biblia-del-jubileo	JHN 6	Formal	0.30539147461317256
spa	biblia-del-jubileo	JHN 7	Formal	0.3513765888834907
spa	biblia-del-jubileo	JHN 8	Formal	0.3952513387522608
spa	biblia-del-jubileo	JHN 9	Formal	0.2995936943589618
spa	biblia-del-jubileo	JUD 1	Formal	0.5513126841557153
spa	biblia-del-jubileo	LUK 1	Formal	0.39388758428754267
spa	biblia-del-jubileo	LUK 10	Formal	0.4172586857928998
spa	biblia-del-jubileo	LUK 11	Formal	0.42065539256839574
spa	biblia-del-jubileo	LUK 12	Formal	0.4452737961284932
spa	biblia-del-jubileo	LUK 13	Formal	0.4081485049450775
spa	biblia-del-jubileo	LUK 14	Formal	0.378251548258131
spa	biblia-del-jubileo	LUK 15	Formal	0.41315628459169873
spa	biblia-del-jubileo	LUK 16	Formal	0.41516340055611384
spa	biblia-del-jubileo	LUK 17	Formal	0.5192909259326242
spa	biblia-del-jubileo	LUK 18	Formal	0.4876094130543352
spa	biblia-del-jubileo	LUK 19	Formal	0.3434844551271732
spa	biblia-del-jubileo	LUK 2	Formal	0.45291791696979317
spa	biblia-del-jubileo	LUK 20	Formal	0.4854337904071488
spa	biblia-del-jubileo	LUK 21	Formal	0.4121979150446282
spa	biblia-del-jubileo	LUK 22	Formal	0.4646153039505456
spa	biblia-del-jubileo	LUK 23	Formal	0.376080562892225
spa	biblia-del-jubileo	LUK 24	Formal	0.47980418453324003
spa	biblia-del-jubileo	LUK 3	Formal	0.5480460959473401
spa	biblia-del-jubileo	LUK 4	Formal	0.4345481278595113
spa	biblia-del-jubileo	LUK 5	Formal	0.40018908225976463
spa	biblia-del-jubileo	LUK 6	Formal	0.379887497691274
spa	biblia-del-jubileo	LUK 7	Formal	0.4461883457285923
spa	biblia-del-jubileo	LUK 8	Formal	0.4181892269208536
spa	biblia-del-jubileo	LUK 9	Formal	0.4262673483819238
spa	biblia-del-jubileo	MAT 1	Formal	0.4857097838932853
spa	biblia-del-jubileo	MAT 10	Formal	0.4452783698068705
spa	biblia-del-jubileo	MAT 11	Formal	0.5043375859685467
spa	biblia-del-jubileo	MAT 12	Formal	0.4241397815562983
spa	biblia-del-jubileo	MAT 13	Formal	0.41288775322716115
spa	biblia-del-jubileo	MAT 14	Formal	0.40759761405719486
spa	biblia-del-jubileo	MAT 15	Formal	0.3434562064715413
spa	biblia-del-jubileo	MAT 16	Formal	0.4153411678099567
spa	biblia-del-jubileo	MAT 17	Formal	0.4102208079607082
spa	biblia-del-jubileo	MAT 18	Formal	0.4159367971547605
spa	biblia-del-jubileo	MAT 19	Formal	0.39722651705674134
spa	biblia-del-jubileo	MAT 2	Formal	0.5017425850938018
spa	biblia-del-jubileo	MAT 20	Formal	0.34791933868508645
spa	biblia-del-jubileo	MAT 21	Formal	0.42049270321999127
spa	biblia-del-jubileo	MAT 22	Formal	0.3931271838920258
spa	biblia-del-jubileo	MAT 23	Formal	0.34475698302249796
spa	biblia-del-jubileo	MAT 24	Formal	0.43998658663273327
spa	biblia-del-jubileo	MAT 25	Formal	0.3504585735755309
spa	biblia-del-jubileo	MAT 26	Formal	0.3785508754905863
spa	biblia-del-jubileo	MAT 27	Formal	0.4032957001088266
spa	biblia-del-jubileo	MAT 28	Formal	0.48861693129951256
spa	biblia-del-jubileo	MAT 3	Formal	0.5935627588876735
spa	biblia-del-jubileo	MAT 4	Formal	0.4171810735175492
spa	biblia-del-jubileo	MAT 5	Formal	0.40502761414679234
spa	biblia-del-jubileo	MAT 6	Formal	0.4283956266010905
spa	biblia-del-jubileo	MAT 7	Formal	0.4342396051710157
spa	biblia-del-jubileo	MAT 8	Formal	0.43721098002406295
spa	biblia-del-jubileo	MAT 9	Formal	0.41837053332264196
spa	biblia-del-jubileo	MRK 1	Formal	0.6142841549148664
spa	biblia-del-jubileo	MRK 10	Formal	0.4182784653309609
spa	biblia-del-jubileo	MRK 11	Formal	0.4709297226967377
spa	biblia-del-jubileo	MRK 12	Formal	0.4244745403279394
spa	biblia-del-jubileo	MRK 13	Formal	0.4030616823183044
spa	biblia-del-jubileo	MRK 14	Formal	0.41799292889054535
spa	biblia-del-jubileo	MRK 15	Formal	0.43821478443795747
spa	biblia-del-jubileo	MRK 16	Formal	0.4878932157501492
spa	biblia-del-jubileo	MRK 2	Formal	0.35266958686073624
spa	biblia-del-jubileo	MRK 3	Formal	0.4025193004669728
spa	biblia-del-jubileo	MRK 4	Formal	0.42278647389492074
spa	biblia-del-jubileo	MRK 5	Formal	0.3760978929101639
spa	biblia-del-jubileo	MRK 6	Formal	0.4090519557329231
spa	biblia-del-jubileo	MRK 7	Formal	0.35385288718300395
spa	biblia-del-jubileo	MRK 8	Formal	0.3604478619562251
spa	biblia-del-jubileo	MRK 9	Formal	0.38007344846849106
spa	biblia-del-jubileo	PHM 1	Formal	0.44844958093085857
spa	biblia-del-jubileo	PHP 1	Formal	0.5322391969274126
spa	biblia-del-jubileo	PHP 2	Formal	0.5134732585738291
spa	biblia-del-jubileo	PHP 3	Formal	0.5360382820961339
spa	biblia-del-jubileo	PHP 4	Formal	0.4224185963148338
spa	biblia-del-jubileo	REV 1	Formal	0.5459207946096658
spa	biblia-del-jubileo	REV 10	Formal	0.5361215379207291
spa	biblia-del-jubileo	REV 11	Formal	0.42337381989040457
spa	biblia-del-jubileo	REV 12	Formal	0.3634096728190596
spa	biblia-del-jubileo	REV 13	Formal	0.41527650377965136
spa	biblia-del-jubileo	REV 14	Formal	0.32887485945083567
spa	biblia-del-jubileo	REV 15	Formal	0.4537459173217443
spa	biblia-del-jubileo	REV 16	Formal	0.49023692287209075
spa	biblia-del-jubileo	REV 17	Formal	0.43740239448764406
spa	biblia-del-jubileo	REV 18	Formal	0.41526015121849136
spa	biblia-del-jubileo	REV 19	Formal	0.465024489721631
spa	biblia-del-jubileo	REV 2	Formal	0.443279276073272
spa	biblia-del-jubileo	REV 20	Formal	0.5106658390764487
spa	biblia-del-jubileo	REV 21	Formal	0.3226080102809693
spa	biblia-del-jubileo	REV 22	Formal	0.4089111729399151
spa	biblia-del-jubileo	REV 3	Formal	0.4448258035983743
spa	biblia-del-jubileo	REV 4	Formal	0.376345083842644
spa	biblia-del-jubileo	REV 5	Formal	0.4372192805640178
spa	biblia-del-jubileo	REV 6	Formal	0.3740380071266552
spa	biblia-del-jubileo	REV 7	Formal	0.4670256489107679
spa	biblia-del-jubileo	REV 8	Formal	0.41041294814405677
spa	biblia-del-jubileo	REV 9	Formal	0.36355349933836373
spa	biblia-del-jubileo	ROM 1	Formal	0.6006590397893499
spa	biblia-del-jubileo	ROM 10	Formal	0.6946966697678927
spa	biblia-del-jubileo	ROM 11	Formal	0.47739901835476534
spa	biblia-del-jubileo	ROM 12	Formal	0.4001537609034481
spa	biblia-del-jubileo	ROM 13	Formal	0.4846515548029891
spa	biblia-del-jubileo	ROM 14	Formal	0.567912945881487
spa	biblia-del-jubileo	ROM 15	Formal	0.6361089085160702
spa	biblia-del-jubileo	ROM 16	Formal	0.4483626945205054
spa	biblia-del-jubileo	ROM 2	Formal	0.4229714412937074
spa	biblia-del-jubileo	ROM 3	Formal	0.6508369667678722
spa	biblia-del-jubileo	ROM 4	Formal	0.5155533784014197
spa	biblia-del-jubileo	ROM 5	Formal	0.6066222057568167
spa	biblia-del-jubileo	ROM 6	Formal	0.5164450175189625
spa	biblia-del-jubileo	ROM 7	Formal	0.3753757160161259
spa	biblia-del-jubileo	ROM 8	Formal	0.5282412220208879
spa	biblia-del-jubileo	ROM 9	Formal	0.4731223104278115
spa	biblia-del-jubileo	TIT 1	Formal	0.4742801964600602
spa	biblia-del-jubileo	TIT 2	Formal	0.5507204017597688
spa	biblia-del-jubileo	TIT 3	Formal	0.4949204996949884
spa	dios-habla-hoy	1CO 1	Dynamic	0.5082318394546186
spa	dios-habla-hoy	1CO 10	Dynamic	0.3894474295019147
spa	dios-habla-hoy	1CO 11	Dynamic	0.3832941919320704
spa	dios-habla-hoy	1CO 12	Dynamic	0.39358411305492635
spa	dios-habla-hoy	1CO 13	Dynamic	0.5125308979700627
spa	dios-habla-hoy	1CO 14	Dynamic	0.48814380436317506
spa	dios-habla-hoy	1CO 15	Dynamic	0.6028100609790341
spa	dios-habla-hoy	1CO 16	Dynamic	0.4437941590052899
spa	dios-habla-hoy	1CO 2	Dynamic	0.4912771849871106
spa	dios-habla-hoy	1CO 3	Dynamic	0.43158878172449333
spa	dios-habla-hoy	1CO 4	Dynamic	0.5887343910170306
spa	dios-habla-hoy	1CO 5	Dynamic	0.48394845794625113
spa	dios-habla-hoy	1CO 6	Dynamic	0.5138289037707847
spa	dios-habla-hoy	1CO 7	Dynamic	0.5240316016582547
spa	dios-habla-hoy	1CO 8	Dynamic	0.3967279705272979
spa	dios-habla-hoy	1CO 9	Dynamic	0.49017923452749496
spa	dios-habla-hoy	1JN 1	Dynamic	0.4993047993984922
spa	dios-habla-hoy	1JN 2	Dynamic	0.5354386074318754
spa	dios-habla-hoy	1JN 3	Dynamic	0.5261595968820307
spa	dios-habla-hoy	1JN 4	Dynamic	0.5088945431421329
spa	dios-habla-hoy	1JN 5	Dynamic	0.5513919497914089
spa	dios-habla-hoy	1PE 1	Dynamic	0.5677821048468459
spa	dios-habla-hoy	1PE 2	Dynamic	0.4237361453495652
spa	dios-habla-hoy	1PE 3	Dynamic	0.4464513525535892
spa	dios-habla-hoy	1PE 4	Dynamic	0.5861534906091054
spa	dios-habla-hoy	1PE 5	Dynamic	0.5604027600809631
spa	dios-habla-hoy	1TH 1	Dynamic	0.49234437507764933
spa	dios-habla-hoy	1TH 2	Dynamic	0.5088694069928066
spa	dios-habla-hoy	1TH 3	Dynamic	0.42886561644304555
spa	dios-habla-hoy	1TH 4	Dynamic	0.4857223974316774
spa	dios-habla-hoy	1TH 5	Dynamic	0.4800128935964844
spa	dios-habla-hoy	1TI 1	Dynamic	0.5415130638128779
spa	dios-habla-hoy	1TI 2	Dynamic	0.49186760377242866
spa	dios-habla-hoy	1TI 3	Dynamic	0.685738166046386
spa	dios-habla-hoy	1TI 4	Dynamic	0.5445810954476882
spa	dios-habla-hoy	1TI 5	Dynamic	0.3830392709461579
spa	dios-habla-hoy	1TI 6	Dynamic	0.4260650728811196
spa	dios-habla-hoy	2CO 1	Dynamic	0.5464228283328667
spa	dios-habla-hoy	2CO 10	Dynamic	0.6624336103460214
spa	dios-habla-hoy	2CO 11	Dynamic	0.5898399343013174
spa	dios-habla-hoy	2CO 12	Dynamic	0.5754268383656294
spa	dios-habla-hoy	2CO 13	Dynamic	0.5783774009301511
spa	dios-habla-hoy	2CO 2	Dynamic	0.5571240617821187
spa	dios-habla-hoy	2CO 3	Dynamic	0.5062619551884232
spa	dios-habla-hoy	2CO 4	Dynamic	0.5646565261277526
spa	dios-habla-hoy	2CO 5	Dynamic	0.5153842228244883
spa	dios-habla-hoy	2CO 6	Dynamic	0.6035930784266148
spa	dios-habla-hoy	2CO 7	Dynamic	0.4944112538161932
spa	dios-habla-hoy	2CO 8	Dynamic	0.39289475741310087
spa	dios-habla-hoy	2CO 9	Dynamic	0.5555907734183771
spa	dios-habla-hoy	2JN 1	Dynamic	0.6161421959222754
spa	dios-habla-hoy	2PE 1	Dynamic	0.5105577548333213
spa	dios-habla-hoy	2PE 2	Dynamic	0.5078672790930123
spa	dios-habla-hoy	2PE 3	Dynamic	0.4863010489670234
spa	dios-habla-hoy	2TH 1	Dynamic	0.4996776116876952
spa	dios-habla-hoy	2TH 2	Dynamic	0.6639980344111887
spa	dios-habla-hoy	2TH 3	Dynamic	0.45087337235457453
spa	dios-habla-hoy	2TI 1	Dynamic	0.523775798010508
spa	dios-habla-hoy	2TI 2	Dynamic	0.5177723936961801
spa	dios-habla-hoy	2TI 3	Dynamic	0.574478315898173
spa	dios-habla-hoy	2TI 4	Dynamic	0.5434708295258116
spa	dios-habla-hoy	3JN 1	Dynamic	0.47269567374555715
spa	dios-habla-hoy	ACT 1	Dynamic	0.47451188431697844
spa	dios-habla-hoy	ACT 10	Dynamic	0.3305476008008015
spa	dios-habla-hoy	ACT 11	Dynamic	0.4975464104396456
spa	dios-habla-hoy	ACT 12	Dynamic	0.4550469548186438
spa	dios-habla-hoy	ACT 13	Dynamic	0.40907832071090605
spa	dios-habla-hoy	ACT 14	Dynamic	0.45656422061747304
spa	dios-habla-hoy	ACT 15	Dynamic	0.4087258619423606
spa	dios-habla-hoy	ACT 16	Dynamic	0.3754900979821279
spa	dios-habla-hoy	ACT 17	Dynamic	0.3873363316764453
spa	dios-habla-hoy	ACT 18	Dynamic	0.3840408909080269
spa	dios-habla-hoy	ACT 19	Dynamic	0.44421263271324624
spa	dios-habla-hoy	ACT 2	Dynamic	0.4583445266463049
spa	dios-habla-hoy	ACT 20	Dynamic	0.4627328789454478
spa	dios-habla-hoy	ACT 21	Dynamic	0.4122774412030553
spa	dios-habla-hoy	ACT 22	Dynamic	0.4560958258706736
spa	dios-habla-hoy	ACT 23	Dynamic	0.4653690838352407
spa	dios-habla-hoy	ACT 24	Dynamic	0.4557522541075774
spa	dios-habla-hoy	ACT 25	Dynamic	0.3918157439327999
spa	dios-habla-hoy	ACT 26	Dynamic	0.40401942512907424
spa	dios-habla-hoy	ACT 27	Dynamic	0.48472837333187957
spa	dios-habla-hoy	ACT 28	Dynamic	0.4206354873125529
spa	dios-habla-hoy	ACT 3	Dynamic	0.45775014368363176
spa	dios-habla-hoy	ACT 4	Dynamic	0.43389481242488837
spa	dios-habla-hoy	ACT 5	Dynamic	0.38492297442476475
spa	dios-habla-hoy	ACT 6	Dynamic	0.519454900269132
spa	dios-habla-hoy	ACT 7	Dynamic	0.5261795980284405
spa	dios-habla-hoy	ACT 8	Dynamic	0.36576934029454217
spa	dios-habla-hoy	ACT 9	Dynamic	0.37771754189555745
spa	dios-habla-hoy	COL 1	Dynamic	0.5169851341371726
spa	dios-habla-hoy	COL 2	Dynamic	0.5313215017504868
spa	dios-habla-hoy	COL 3	Dynamic	0.5792915675620635
spa	dios-habla-hoy	COL 4	Dynamic	0.42848871252833637
spa	dios-habla-hoy	EPH 1	Dynamic	0.5589913388896639
spa	dios-habla-hoy	EPH 2	Dynamic	0.5125103850010886
spa	dios-habla-hoy	EPH 3	Dynamic	0.5979206178943557
spa	dios-habla-hoy	EPH 4	Dynamic	0.5191269759446683
spa	dios-habla-hoy	EPH 5	Dynamic	0.43867884875694885
spa	dios-habla-hoy	EPH 6	Dynamic	0.3731522025073151
spa	dios-habla-hoy	GAL 1	Dynamic	0.6433846961738988
spa	dios-habla-hoy	GAL 2	Dynamic	0.5548225642234392
spa	dios-habla-hoy	GAL 3	Dynamic	0.5425389942079307
spa	dios-habla-hoy	GAL 4	Dynamic	0.37577454035302016
spa	dios-habla-hoy	GAL 5	Dynamic	0.45352094934208187
spa	dios-habla-hoy	GAL 6	Dynamic	0.5650415100861931
spa	dios-habla-hoy	HEB 1	Dynamic	0.5798465400819176
spa	dios-habla-hoy	HEB 10	Dynamic	0.5173780306664233
spa	dios-habla-hoy	HEB 11	Dynamic	0.5492547381433824
spa	dios-habla-hoy	HEB 12	Dynamic	0.5530995144425745
spa	dios-habla-hoy	HEB 13	Dynamic	0.5133603625369564
spa	dios-habla-hoy	HEB 2	Dynamic	0.6164673803204087
spa	dios-habla-hoy	HEB 3	Dynamic	0.4942968120976938
spa	dios-habla-hoy	HEB 4	Dynamic	0.4213361748794706
spa	dios-habla-hoy	HEB 5	Dynamic	0.5539164706321108
spa	dios-habla-hoy	HEB 6	Dynamic	0.5383847306545526
spa	dios-habla-hoy	HEB 7	Dynamic	0.3768835942581223
spa	dios-habla-hoy	HEB 8	Dynamic	0.571058744688685
spa	dios-habla-hoy	HEB 9	Dynamic	0.5737207544636446
spa	dios-habla-hoy	JAS 1	Dynamic	0.5076143728458178
spa	dios-habla-hoy	JAS 2	Dynamic	0.5580550079849201
spa	dios-habla-hoy	JAS 3	Dynamic	0.4871037709565616
spa	dios-habla-hoy	JAS 4	Dynamic	0.411707595680386
spa	dios-habla-hoy	JAS 5	Dynamic	0.45436813025203293
spa	dios-habla-hoy	JHN 1	Dynamic	0.4503344616564846
spa	dios-habla-hoy	JHN 10	Dynamic	0.3810056581377314
spa	dios-habla-hoy	JHN 11	Dynamic	0.4650864740926596
spa	dios-habla-hoy	JHN 12	Dynamic	0.4189193979281466
spa	dios-habla-hoy	JHN 13	Dynamic	0.4000974841870467
spa	dios-habla-hoy	JHN 14	Dynamic	0.5106429378601882
spa	dios-habla-hoy	JHN 15	Dynamic	0.4169785996635951
spa	dios-habla-hoy	JHN 16	Dynamic	0.4815237026788112
spa	dios-habla-hoy	JHN 17	Dynamic	0.45851038335282035
spa	dios-habla-hoy	JHN 18	Dynamic	0.34826695761266696
spa	dios-habla-hoy	JHN 19	Dynamic	0.41174273150694135
spa	dios-habla-hoy	JHN 2	Dynamic	0.3449536107348086
spa	dios-habla-hoy	JHN 20	Dynamic	0.42878367695385095
spa	dios-habla-hoy	JHN 21	Dynamic	0.3804956301226017
spa	dios-habla-hoy	JHN 3	Dynamic	0.44754924050875916
spa	dios-habla-hoy	JHN 4	Dynamic	0.37088392699366757
spa	dios-habla-hoy	JHN 5	Dynamic	0.3878760527109369
spa	dios-habla-hoy	JHN 6	Dynamic	0.3609857560447596
spa	dios-habla-hoy	JHN 7	Dynamic	0.4106987486220129
spa	dios-habla-hoy	JHN 8	Dynamic	0.3632110746799641
spa	dios-habla-hoy	JHN 9	Dynamic	0.35232209470199227
spa	dios-habla-hoy	JUD 1	Dynamic	0.5293494635072187
spa	dios-habla-hoy	LUK 1	Dynamic	0.45643148460731703
spa	dios-habla-hoy	LUK 10	Dynamic	0.4793368098967454
spa	dios-habla-hoy	LUK 11	Dynamic	0.42862109187339753
spa	dios-habla-hoy	LUK 12	Dynamic	0.4465399295457862
spa	dios-habla-hoy	LUK 13	Dynamic	0.438028519845376
spa	dios-habla-hoy	LUK 14	Dynamic	0.37565420412244777
spa	dios-habla-hoy	LUK 15	Dynamic	0.43068464964446296
spa	dios-habla-hoy	LUK 16	Dynamic	0.42368376068048563
spa	dios-habla-hoy	LUK 17	Dynamic	0.5403418563412791
spa	dios-habla-hoy	LUK 18	Dynamic	0.5082123040633942
spa	dios-habla-hoy	LUK 19	Dynamic	0.3864846265549652
spa	dios-habla-hoy	LUK 2	Dynamic	0.4687955551647727
spa	dios-habla-hoy	LUK 20	Dynamic	0.46710104934778907
spa	dios-habla-hoy	LUK 21	Dynamic	0.418409163380327
spa	dios-habla-hoy	LUK 22	Dynamic	0.48164524778076157
spa	dios-habla-hoy	LUK 23	Dynamic	0.402153450932998
spa	dios-habla-hoy	LUK 24	Dynamic	0.5162757829437393
spa	dios-habla-hoy	LUK 3	Dynamic	0.5598603971540184
spa	dios-habla-hoy	LUK 4	Dynamic	0.4402210393119667
spa	dios-habla-hoy	LUK 5	Dynamic	0.4050537948501356
spa	dios-habla-hoy	LUK 6	Dynamic	0.3959462217880431
spa	dios-habla-hoy	LUK 7	Dynamic	0.5015544613118027
spa	dios-habla-hoy	LUK 8	Dynamic	0.44823797298266044
spa	dios-habla-hoy	LUK 9	Dynamic	0.4666837402286275
spa	dios-habla-hoy	MAT 1	Dynamic	0.5171543413899661
spa	dios-habla-hoy	MAT 10	Dynamic	0.44095545875079273
spa	dios-habla-hoy	MAT 11	Dynamic	0.49006515658187
spa	dios-habla-hoy	MAT 12	Dynamic	0.4441252351733772
spa	dios-habla-hoy	MAT 13	Dynamic	0.4316537281290165
spa	dios-habla-hoy	MAT 14	Dynamic	0.41772495750483546
spa	dios-habla-hoy	MAT 15	Dynamic	0.3565906817002354
spa	dios-habla-hoy	MAT 16	Dynamic	0.4343740083721833
spa	dios-habla-hoy	MAT 17	Dynamic	0.429233399074609
spa	dios-habla-hoy	MAT 18	Dynamic	0.4167334126300917
spa	dios-habla-hoy	MAT 19	Dynamic	0.40563245962122363
spa	dios-habla-hoy	MAT 2	Dynamic	0.5229537832899239
spa	dios-habla-hoy	MAT 20	Dynamic	0.38857682494751516
spa	dios-habla-hoy	MAT 21	Dynamic	0.442621936118423
spa	dios-habla-hoy	MAT 22	Dynamic	0.4079923954174497
spa	dios-habla-hoy	MAT 23	Dynamic	0.4153601999423852
spa	dios-habla-hoy	MAT 24	Dynamic	0.4524013564700922
spa	dios-habla-hoy	MAT 25	Dynamic	0.45639401908707256
spa	dios-habla-hoy	MAT 26	Dynamic	0.4074966466669434
spa	dios-habla-hoy	MAT 27	Dynamic	0.3961212878986556
spa	dios-habla-hoy	MAT 28	Dynamic	0.5106218940271149
spa	dios-habla-hoy	MAT 3	Dynamic	0.5603054406476765
spa	dios-habla-hoy	MAT 4	Dynamic	0.4113323957584498
spa	dios-habla-hoy	MAT 5	Dynamic	0.3935853257104276
spa	dios-habla-hoy	MAT 6	Dynamic	0.4612036553270832
spa	dios-habla-hoy	MAT 7	Dynamic	0.4090138217907755
spa	dios-habla-hoy	MAT 8	Dynamic	0.4934754104179933
spa	dios-habla-hoy	MAT 9	Dynamic	0.4209436368617266
spa	dios-habla-hoy	MRK 1	Dynamic	0.47966362350983327
spa	dios-habla-hoy	MRK 10	Dynamic	0.40046600590144077
spa	dios-habla-hoy	MRK 11	Dynamic	0.42893315103930335
spa	dios-habla-hoy	MRK 12	Dynamic	0.44757306868479974
spa	dios-habla-hoy	MRK 13	Dynamic	0.41482431680981435
spa	dios-habla-hoy	MRK 14	Dynamic	0.42579747550192293
spa	dios-habla-hoy	MRK 15	Dynamic	0.43918594321441096
spa	dios-habla-hoy	MRK 16	Dynamic	0.48162421735697364
spa	dios-habla-hoy	MRK 2	Dynamic	0.4186845567294224
spa	dios-habla-hoy	MRK 3	Dynamic	0.46982256790047794
spa	dios-habla-hoy	MRK 4	Dynamic	0.47625442543061086
spa	dios-habla-hoy	MRK 5	Dynamic	0.3851316183725718
spa	dios-habla-hoy	MRK 6	Dynamic	0.44154241100542807
spa	dios-habla-hoy	MRK 7	Dynamic	0.4004097637688719
spa	dios-habla-hoy	MRK 8	Dynamic	0.3955750583050678
spa	dios-habla-hoy	MRK 9	Dynamic	0.3794356323277377
spa	dios-habla-hoy	PHM 1	Dynamic	0.44902286149422127
spa	dios-habla-hoy	PHP 1	Dynamic	0.5093574556437135
spa	dios-habla-hoy	PHP 2	Dynamic	0.4951253707378709
spa	dios-habla-hoy	PHP 3	Dynamic	0.5473382960705618
spa	dios-habla-hoy	PHP 4	Dynamic	0.46344503557357936
spa	dios-habla-hoy	REV 1	Dynamic	0.5385730686501666
spa	dios-habla-hoy	REV 10	Dynamic	0.49087549918104645
spa	dios-habla-hoy	REV 11	Dynamic	0.4289271075037735
spa	dios-habla-hoy	REV 12	Dynamic	0.3684441214073667
spa	dios-habla-hoy	REV 13	Dynamic	0.5487383226017255
spa	dios-habla-hoy	REV 14	Dynamic	0.37622497488218515
spa	dios-habla-hoy	REV 15	Dynamic	0.565888128229191
spa	dios-habla-hoy	REV 16	Dynamic	0.5036759096871575
spa	dios-habla-hoy	REV 17	Dynamic	0.4516428080388623
spa	dios-habla-hoy	REV 18	Dynamic	0.3974311792268682
spa	dios-habla-hoy	REV 19	Dynamic	0.4693776609132998
spa	dios-habla-hoy	REV 2	Dynamic	0.45015332845841816
spa	dios-habla-hoy	REV 20	Dynamic	0.49654597298816633
spa	dios-habla-hoy	REV 21	Dynamic	0.3648780264565761
spa	dios-habla-hoy	REV 22	Dynamic	0.4562386914174289
